doc_id,frame,trigger,role,filler,entity_type,source,manifesto_id,party,year,phrase_text
0061_cda_2010,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0061_cda_2010,cda,2010,"Het CDA zet in op een duurzame economische groei en een ecologisch verantwoorde markteconomie. De overheid kiest hierbij voor instrumenten die het meest bijdragen aan een doeltreffend ruimtelijk en milieubeleid, en die het sterkst appelleren aan de verantwoordelijkheid van burgers en bedrijven, zoals marktconforme instrumenten, zelfregulering en publieke kaders."
0063_cda_2010,Causation,gevolg,Cause,"van extreme weersomstandigheden, bodemdaling en zeespiegelstijging.",FAC.Way.Street,manifestos,manifesto_0063_cda_2010,cda,2010,"De klimaatveranderingen leiden ertoe dat de normen voor bescherming tegen (zee- en rivier)water zonder extra maatregelen niet meer zullen worden gehaald. De kans op overstromingen neemt toe, en daarmee de kans op schade en bedreiging voor mens en dier. Het verleden dat Nederlanders met water hebben, schenkt vertrouwen voor de toekomst. Rivieren moeten waar noodzakelijk en mogelijk meer ruimte krijgen; water is medeordenend voor de ruimtelijke inrichting. Het werken aan veilige dijken en verbeterde kustwering verdient prioriteit, zodat er geen catastrofale rampen kunnen ontstaan als gevolg van extreme weersomstandigheden, bodemdaling en zeespiegelstijging. De Deltawet vormt hiervoor de wettelijke basis."
0063_cda_2010,Causation,leiden,Cause,De klimaatveranderingen,LOC.Land,manifestos,manifesto_0063_cda_2010,cda,2010,"De klimaatveranderingen leiden ertoe dat de normen voor bescherming tegen (zee- en rivier)water zonder extra maatregelen niet meer zullen worden gehaald. De kans op overstromingen neemt toe, en daarmee de kans op schade en bedreiging voor mens en dier. Het verleden dat Nederlanders met water hebben, schenkt vertrouwen voor de toekomst. Rivieren moeten waar noodzakelijk en mogelijk meer ruimte krijgen; water is medeordenend voor de ruimtelijke inrichting. Het werken aan veilige dijken en verbeterde kustwering verdient prioriteit, zodat er geen catastrofale rampen kunnen ontstaan als gevolg van extreme weersomstandigheden, bodemdaling en zeespiegelstijging. De Deltawet vormt hiervoor de wettelijke basis."
0064_cda_2010,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0064_cda_2010,cda,2010,"Het CDA wil schoner rijden en duurzame mobiliteit stimuleren op een techniekneutrale wijze, waarbij de overheid een doel stelt en burgers, ondernemingen of organisaties vrij zijn in de wijze waarop en met behulp van welke technieken zij dit doel bereiken. Daarom juicht het CDA de vernieuwingen op het gebied van schonere brandstof en motoren toe, zoals het gebruik van de elektromotor, en bussen die rijden op waterstof en groen gas."
0065_cda_2010,Cause_expansion,groei,Item,duurzame,ORG.CommercialOrganization,manifestos,manifesto_0065_cda_2010,cda,2010,De mainports moeten internationaal leidend zijn op het gebied van duurzaamheid. Stimulering van innovatie en duurzame groei gaan daarbij hand in hand.
0066_cda_2010,Cause_expansion,groei,Item,economische,GPE.Country.Country,manifestos,manifesto_0066_cda_2010,cda,2010,Het CDA streeft naar het verder ontwikkelen van een concurrerend en duurzaam Schiphol. Luchtvaart is in Nederland haast per definitie grensoverschrijdend en Europees en mondiaal moet er dan ook een gelijk speelveld zijn tussen landen en maatschappijen. Daar passen geen nationale luchtvaartspecifieke belastingen bij. Voor het optimaal vervullen van de maatschappelijke functie van Schiphol zijn duidelijke wet- en regelgevende kaders nodig. Kaders die duurzame economische groei mogelijk maken en tevens de leefkwaliteit (geluidshinder en luchtkwaliteit) van de omwonenden beschermen. Waar mogelijk verdient overeenstemming tussen alle betrokken partijen de voorkeur boven het opleggen van regels. Om de omwonenden tegen de geluidsoverlast te beschermen is een nieuw handhavingsinstrument nodig. Nederland zet zich in voor een belasting op kerosine in Europees en mondiaal verband.
0066_cda_2010,Causation,mogelijk maken,Cause,die,VAL.Number.Number,manifestos,manifesto_0066_cda_2010,cda,2010,Het CDA streeft naar het verder ontwikkelen van een concurrerend en duurzaam Schiphol. Luchtvaart is in Nederland haast per definitie grensoverschrijdend en Europees en mondiaal moet er dan ook een gelijk speelveld zijn tussen landen en maatschappijen. Daar passen geen nationale luchtvaartspecifieke belastingen bij. Voor het optimaal vervullen van de maatschappelijke functie van Schiphol zijn duidelijke wet- en regelgevende kaders nodig. Kaders die duurzame economische groei mogelijk maken en tevens de leefkwaliteit (geluidshinder en luchtkwaliteit) van de omwonenden beschermen. Waar mogelijk verdient overeenstemming tussen alle betrokken partijen de voorkeur boven het opleggen van regels. Om de omwonenden tegen de geluidsoverlast te beschermen is een nieuw handhavingsinstrument nodig. Nederland zet zich in voor een belasting op kerosine in Europees en mondiaal verband.
0074_cda_2010,Causation,leidt,Cause,Toename van duurzame energieproductie,PER,manifestos,manifesto_0074_cda_2010,cda,2010,"Toename van duurzame energieproductie leidt tot een grotere vraag naar balancering van het elektriciteitsnet. Om dit beter te kunnen beheersen, moet er in Nederland – net als in de ons omringende landen – een grootschalige energieopslaginstallatie komen. De overheid zal particulier initiatief hiertoe ondersteunen."
0074_cda_2010,Request,vraag,Message,naar balancering van het elektriciteitsnet.,FAC.Way,manifestos,manifesto_0074_cda_2010,cda,2010,"Toename van duurzame energieproductie leidt tot een grotere vraag naar balancering van het elektriciteitsnet. Om dit beter te kunnen beheersen, moet er in Nederland – net als in de ons omringende landen – een grootschalige energieopslaginstallatie komen. De overheid zal particulier initiatief hiertoe ondersteunen."
0074_cda_2010,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0074_cda_2010,cda,2010,"Toename van duurzame energieproductie leidt tot een grotere vraag naar balancering van het elektriciteitsnet. Om dit beter te kunnen beheersen, moet er in Nederland – net als in de ons omringende landen – een grootschalige energieopslaginstallatie komen. De overheid zal particulier initiatief hiertoe ondersteunen."
0075_cda_2010,Causation,maken,Cause,"Nederland wil Europees een voortrekkersrol vervullen in duurzame energie. Samen met kenniscentra als ECN, de TU's en de maakindustrie kan dat ook. Alert en actief (ook investerend) beleid",PER.ProfessionalPosition,manifestos,manifesto_0075_cda_2010,cda,2010,"Nederland wil Europees een voortrekkersrol vervullen in duurzame energie. Samen met kenniscentra als ECN, de TU's en de maakindustrie kan dat ook. Alert en actief (ook investerend) beleid kan maken dat Nederland dé Europese producent wordt van commercieel verkoopbare zonnepanelen. Daarmee kan zonne-energie een ongesubsidieerd onderdeel worden van de energiemix. Nederland moet alles op alles zetten om deze kennisvoorsprong om te zetten in industrieel verdienvermogen."
0075_cda_2010,Placing,zetten,Theme,alles op alles,PER,manifestos,manifesto_0075_cda_2010,cda,2010,"Nederland wil Europees een voortrekkersrol vervullen in duurzame energie. Samen met kenniscentra als ECN, de TU's en de maakindustrie kan dat ook. Alert en actief (ook investerend) beleid kan maken dat Nederland dé Europese producent wordt van commercieel verkoopbare zonnepanelen. Daarmee kan zonne-energie een ongesubsidieerd onderdeel worden van de energiemix. Nederland moet alles op alles zetten om deze kennisvoorsprong om te zetten in industrieel verdienvermogen."
0075_cda_2010,Placing,zetten,Agent,Nederland,GPE.Country.Country,manifestos,manifesto_0075_cda_2010,cda,2010,"Nederland wil Europees een voortrekkersrol vervullen in duurzame energie. Samen met kenniscentra als ECN, de TU's en de maakindustrie kan dat ook. Alert en actief (ook investerend) beleid kan maken dat Nederland dé Europese producent wordt van commercieel verkoopbare zonnepanelen. Daarmee kan zonne-energie een ongesubsidieerd onderdeel worden van de energiemix. Nederland moet alles op alles zetten om deze kennisvoorsprong om te zetten in industrieel verdienvermogen."
0076_cda_2010,Request,vragen,Message,om kwalitatieve verbeteringen van het woningbestand teneinde dit toekomstbestendig te maken.,FAC.Building.ApartmentBuilding,manifestos,manifesto_0076_cda_2010,cda,2010,Verder vragen de ontwikkelingen op het gebied van energie en duurzaamheid om kwalitatieve verbeteringen van het woningbestand teneinde dit toekomstbestendig te maken.
0092_cda_2012,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0092_cda_2012,cda,2012,Wij gaan alles op alles zetten voor 8% duurzame energie in 2016 en 14% duurzame energie en 20% CO2 reductie in 2020. Dit is ook van belang voor energiezekerheid. Het gebruik van restwarmte van bedrijven en energiecentrales door de aanleg van warmtenetten is één van de vormen van alternatieve energievoorziening waaraan de overheid prioriteit geeft.
0092_cda_2012,Placing,zetten,Agent,Wij,GPE.ProvinceState.ProvinceState,manifestos,manifesto_0092_cda_2012,cda,2012,Wij gaan alles op alles zetten voor 8% duurzame energie in 2016 en 14% duurzame energie en 20% CO2 reductie in 2020. Dit is ook van belang voor energiezekerheid. Het gebruik van restwarmte van bedrijven en energiecentrales door de aanleg van warmtenetten is één van de vormen van alternatieve energievoorziening waaraan de overheid prioriteit geeft.
0092_cda_2012,Placing,zetten,Theme,alles op alles,PER,manifestos,manifesto_0092_cda_2012,cda,2012,Wij gaan alles op alles zetten voor 8% duurzame energie in 2016 en 14% duurzame energie en 20% CO2 reductie in 2020. Dit is ook van belang voor energiezekerheid. Het gebruik van restwarmte van bedrijven en energiecentrales door de aanleg van warmtenetten is één van de vormen van alternatieve energievoorziening waaraan de overheid prioriteit geeft.
0092_cda_2012,Placing,aanleg,Theme,van warmtenetten,FAC.Structure,manifestos,manifesto_0092_cda_2012,cda,2012,Wij gaan alles op alles zetten voor 8% duurzame energie in 2016 en 14% duurzame energie en 20% CO2 reductie in 2020. Dit is ook van belang voor energiezekerheid. Het gebruik van restwarmte van bedrijven en energiecentrales door de aanleg van warmtenetten is één van de vormen van alternatieve energievoorziening waaraan de overheid prioriteit geeft.
0093_cda_2012,Removing,weggenomen.,Theme,belemmeringen,VEH.Aircraft.Drone,manifestos,manifesto_0093_cda_2012,cda,2012,Wij zijn groot voorstander van het stimuleren van decentrale energieopwekking en duurzame energieopslag. Er worden experimenten uitgevoerd rond het ruimer salderen (ook voor de meter) van decentraal opgewekte duurzame energie met het oog op het ontwikkelen van een goede algemene regeling op termijn. Energiecoöperaties kunnen hierbij een rol spelen Ook voor VVE's worden belemmeringen weggenomen.
0093_cda_2012,Intentionally_act,uitgevoerd,Agent,Wij,PER,manifestos,manifesto_0093_cda_2012,cda,2012,Wij zijn groot voorstander van het stimuleren van decentrale energieopwekking en duurzame energieopslag. Er worden experimenten uitgevoerd rond het ruimer salderen (ook voor de meter) van decentraal opgewekte duurzame energie met het oog op het ontwikkelen van een goede algemene regeling op termijn. Energiecoöperaties kunnen hierbij een rol spelen Ook voor VVE's worden belemmeringen weggenomen.
0094_cda_2012,Attempt_suasion,pleiten,Speaker,Wij,PER,manifestos,manifesto_0094_cda_2012,cda,2012,Private investeringen in verduurzaming willen wij aantrekkelijker maken. Wij pleiten voor lokale en regionale fondsen voor energiebesparing. Gemeenten en provincies zorgen voor de cofinanciering en stimuleren kleinschalige energieopwekking.
0094_cda_2012,Attempt_suasion,pleiten,Content,voor lokale en regionale fondsen voor energiebesparing. Gemeenten en provincies zorgen voor de cofinanciering en stimuleren kleinschalige energieopwekking.,PER,manifestos,manifesto_0094_cda_2012,cda,2012,Private investeringen in verduurzaming willen wij aantrekkelijker maken. Wij pleiten voor lokale en regionale fondsen voor energiebesparing. Gemeenten en provincies zorgen voor de cofinanciering en stimuleren kleinschalige energieopwekking.
0096_cda_2012,Leadership,overheid,Leader,overheid,ORG.Government,manifestos,manifesto_0096_cda_2012,cda,2012,De overheid helpt bij het realiseren van duurzame energie-projecten door betere procedures en regelgeving. Vergunningverlening dient niet onnodig belemmerend te werken.
0099_cda_2012,Bringing,transport.,Theme,ons,GPE,manifestos,manifesto_0099_cda_2012,cda,2012,"De binnenvaart verzorgt 25% van ons binnenlandse transport. Deze groene wijze van vervoer ontlast onze wegen. De binnenvaart wordt gestimuleerd door het bevorderen van schonere motoren, het openhouden van (kleine) vaarwegen, het stimuleren van overslagfaciliteiten naar weg en spoor en aandacht voor ligplaatsvoorzieningen."
0100_cda_2012,Request,eisen,Topic,"op het gebied van duurzaamheid,",PER,manifestos,manifesto_0100_cda_2012,cda,2012,"Wij ondersteunen de initiatieven in de sector die verder gaan dan wettelijke eisen op het gebied van duurzaamheid, zoals Beter Leven Kenmerk, Kas als Energiebron en Duurzame Zuivelketen."
0113_cda_2017,Causation,oorzaken,Cause,oorzaken,VAL.Number.Number,manifestos,manifesto_0113_cda_2017,cda,2017,"In de wetenschap dat door de groei van de bevolking in Afrika, de instabiliteit en terreur in de wereld en de gevolgen van de klimaatverandering, de migratiedruk in de komende decennia alleen maar zal toenemen, zijn naast het bestrijden van de oorzaken nieuwe internationale afspraken nodig."
0116_cda_2017,Request,gevraagd.,Message,een extra inspanning,ORG.Government,manifestos,manifesto_0116_cda_2017,cda,2017,"Om onze energievoorziening te verduurzamen zetten we in op energiebesparing en CO2-reductie en investeren we in de opwekking van duurzame energie. Op grond van de klimaatafspraken in Parijs wordt ook van Nederland een extra inspanning gevraagd. Er moet een geloofwaardig nationaal meerjarenplan komen om deze doelstellingen ook daadwerkelijk te behalen. We spannen ons in voor grensoverschrijdende samenwerking met andere (EU)landen, zodanig dat de gezamenlijke middelen meer verduurzaming opleveren. Wij verwelkomen lokale initiatieven voor duurzame energie. Bij windenergie verdient het de voorkeur dat de omwonenden daar zelf profijt van hebben, bijvoorbeeld door een lagere energierekening of een jaarlijkse investering in de lokale gemeenschap. Ook wanneer windmolens die met subsidie zijn neergezet na afloop van de subsidieperiode met winst worden doorverkocht, vloeit een deel van de opbrengst terug naar de samenleving. Dergelijke winsten kunnen ook via de nieuwe ontwikkelingsbank opnieuw worden geïnvesteerd in innovatieve projecten voor hernieuwbare energie. Gemeenten dienen over de bevoegdheden te beschikken om hierbij een cruciale rol te spelen, onder meer door in hun omgevingsplannen in samenwerking met betrokken partijen waaronder de netbeheerder en woningcorporaties voorwaarden te kunnen stellen aan de keuze voor de toekomstige energie infrastructuur. Teneinde het draagvlak voor hernieuwbare energie te bevorderen wil het CDA de opbrengst van de energieheffing op lokaal duurzaam opgewekte energie in de gemeente houden en niet naar de Rijksschatkist laten vloeien. De salderingsregeling blijft bestaan: de fiscale regels voor het zelf opwekken van schone energie door burgers en het MKB blijven bestaan en geven hen daarmee de ruimte om volop te participeren in de energietransitie."
