motie_id,party,year,text,bloc,source,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,voice_n_sentences,voice_n_passive,voice_n_active,voice_prop_passive,voice_prop_active,neg_n_sentences,neg_n_negated,neg_prop_negated,mod_n_sentences,mod_prop_obligation,mod_prop_possibility,mod_prop_hedging,mod_prop_negation_mod,mod_prop_any_modal
,CDA,2010,"Het CDA zet in op een duurzame economische groei en een ecologisch verantwoorde markteconomie. De overheid kiest hierbij voor instrumenten die het meest bijdragen aan een doeltreffend ruimtelijk en milieubeleid, en die het sterkst appelleren aan de verantwoordelijkheid van burgers en bedrijven, zoals marktconforme instrumenten, zelfregulering en publieke kaders.",Center,manifestos,1,2,1,1,2,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,CDA,2010,"Nederland kent prachtige landschappen. Mensen hechten waarde aan ruimte voor een bloeiende economie, goede woonomstandigheden, toegankelijke voorzieningen en een goed functionerend ecosysteem. Tegelijk eist het water ook ruimte en moet er aandacht zijn voor klimaatverandering. In het ruimtelijk beleid dient daarom een verstandige en integrale afweging gemaakt te worden tussen economische, ecologische en sociaal-culturele ontwikkelingen.",Center,manifestos,1,1,1,1,2,1,1,4,1,3,0.25,0.75,4,0,0.0,4,0.5,0.0,0.0,0.0,0.5
,CDA,2010,"De klimaatveranderingen leiden ertoe dat de normen voor bescherming tegen (zee- en rivier)water zonder extra maatregelen niet meer zullen worden gehaald. De kans op overstromingen neemt toe, en daarmee de kans op schade en bedreiging voor mens en dier. Het verleden dat Nederlanders met water hebben, schenkt vertrouwen voor de toekomst. Rivieren moeten waar noodzakelijk en mogelijk meer ruimte krijgen; water is medeordenend voor de ruimtelijke inrichting. Het werken aan veilige dijken en verbeterde kustwering verdient prioriteit, zodat er geen catastrofale rampen kunnen ontstaan als gevolg van extreme weersomstandigheden, bodemdaling en zeespiegelstijging. De Deltawet vormt hiervoor de wettelijke basis.",Center,manifestos,1,1,3,1,4,3,1,7,1,6,0.14285714285714285,0.8571428571428571,7,2,0.2857142857142857,7,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857
,CDA,2010,"Het CDA wil schoner rijden en duurzame mobiliteit stimuleren op een techniekneutrale wijze, waarbij de overheid een doel stelt en burgers, ondernemingen of organisaties vrij zijn in de wijze waarop en met behulp van welke technieken zij dit doel bereiken. Daarom juicht het CDA de vernieuwingen op het gebied van schonere brandstof en motoren toe, zoals het gebruik van de elektromotor, en bussen die rijden op waterstof en groen gas.",Center,manifestos,1,1,1,1,2,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,CDA,2010,De mainports moeten internationaal leidend zijn op het gebied van duurzaamheid. Stimulering van innovatie en duurzame groei gaan daarbij hand in hand.,Center,manifestos,2,1,1,1,1,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
,CDA,2010,Het CDA streeft naar het verder ontwikkelen van een concurrerend en duurzaam Schiphol. Luchtvaart is in Nederland haast per definitie grensoverschrijdend en Europees en mondiaal moet er dan ook een gelijk speelveld zijn tussen landen en maatschappijen. Daar passen geen nationale luchtvaartspecifieke belastingen bij. Voor het optimaal vervullen van de maatschappelijke functie van Schiphol zijn duidelijke wet- en regelgevende kaders nodig. Kaders die duurzame economische groei mogelijk maken en tevens de leefkwaliteit (geluidshinder en luchtkwaliteit) van de omwonenden beschermen. Waar mogelijk verdient overeenstemming tussen alle betrokken partijen de voorkeur boven het opleggen van regels. Om de omwonenden tegen de geluidsoverlast te beschermen is een nieuw handhavingsinstrument nodig. Nederland zet zich in voor een belasting op kerosine in Europees en mondiaal verband.,Center,manifestos,3,2,1,1,3,1,2,8,0,8,0.0,1.0,8,1,0.125,8,0.125,0.0,0.0,0.0,0.125
,CDA,2010,"Biotechnologie bij planten kan een belangrijke rol spelen inzake wereldwijde voedselzekerheid, alsmede in de klimaatadaptatie van gewassen. Vanzelfsprekend moet genetische modificatie van planten voldoen aan het criterium dat deze veilig is voor mens, dier en milieu.",Center,manifestos,1,1,1,1,2,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.5,0.5,0.0,0.0,1.0
,CDA,2010,"Voor burgers, ondernemingen en instellingen is een stabiele en eerlijke prijs voor energie van belang. Dat is er dus één die conform het beginsel 'de vervuiler betaalt' de CO2-aantasting van het klimaat bevat (respectievelijk die kosten die nodig zijn om dit te voorkomen). Dit is een gezamenlijke verantwoordelijkheid van energiebedrijven en overheden. Om ook in de toekomst voldoende energie te hebben volgt het CDA de lijn van energietransitie: 1. besparing, 2. duurzame energie, 3. kernenergie en 4. fossiele energie met CO2-afvang en -opslag. Er liggen nog grote mogelijkheden in betere benutting van de warmte, die in Nederland wordt geproduceerd. Nederland zet daarom sterk in op benutting van restwarmte, onder andere door het verbinden van warmteaanbod en warmtevraag.",Center,manifestos,2,2,2,1,2,1,1,4,1,3,0.25,0.75,10,0,0.0,10,0.0,0.0,0.0,0.0,0.0
,CDA,2010,"Nederland wil Europees een voortrekkersrol vervullen in duurzame energie. Samen met kenniscentra als ECN, de TU's en de maakindustrie kan dat ook. Alert en actief (ook investerend) beleid kan maken dat Nederland dé Europese producent wordt van commercieel verkoopbare zonnepanelen. Daarmee kan zonne-energie een ongesubsidieerd onderdeel worden van de energiemix. Nederland moet alles op alles zetten om deze kennisvoorsprong om te zetten in industrieel verdienvermogen.",Center,manifestos,3,1,1,1,1,1,1,4,0,4,0.0,1.0,5,0,0.0,5,0.2,0.6,0.0,0.0,0.8
,CDA,2010,"Het is daarom van belang dat eigenaar-bewoners investeren in woningverbetering en duurzaamheid. Dit verlengt de economische levensduur van woningen en bevordert een kwalitatief hoogwaardige woningvoorraad. Om eigenaar-bewoners te stimuleren om te investeren in de eigen woning is het CDA er voorstander van om woningverbetering (fiscaal) mogelijk te maken als deze casco-gerelateerd zijn: kosten voor dak, vloeren, gevels, kozijnen, of ten behoeve van investeringen die de duurzaamheid bevorderen.",Center,manifestos,3,1,1,1,2,1,1,3,0,3,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,CDA,2010,"In een tijd van zich opstapelende crises en mondiale uitdagingen op het gebied van voedsel- en energieschaarste, conflicten en negatieve gevolgen van klimaatverandering blijkt des temeer het belang van een internationale oriëntatie van Nederland. Daarmee is internationale samenwerking vandaag de dag niet meer alleen gefundeerd in morele verplichtingen en solidariteit, maar dient het ook een welbegrepen eigenbelang. De rijke landen en de ontwikkelingslanden hebben een gemeenschappelijke en wederzijdse verantwoordelijkheid om de grote mondiale problemen waarmee wij worden geconfronteerd op te lossen. De grote mondiale vraagstukken vragen om een gezamenlijke aanpak en inzet van expertise van duurzaam beheer van de gemeenschappelijke goederen van klimaat, veiligheid, voedselvoorziening, natuurlijke hulpbronnen en migratie.",Center,manifestos,1,3,1,3,1,3,1,4,2,2,0.5,0.5,4,1,0.25,4,0.25,0.0,0.25,0.0,0.5
,CDA,2010,"Binnen het ontwikkelingsbudget moet een sterke focus zijn op voedselproductie, water en milieu, duurzaamheid, landbouw, biodiversiteit en duurzame energie. De middelen moeten daarbij geconcentreerd worden ingezet, gebruikmakend van innovatieve technologieën en expertise, zoals die in Nederland aanwezig zijn.",Center,manifestos,1,1,1,1,3,1,1,1,1,0,1.0,0.0,2,0,0.0,2,1.0,0.0,0.0,0.0,1.0
,CDA,2010,"Deze financiële crisis staat echter niet op zichzelf. De financiële crisis hangt immers nauw samen met andere crises: de voedsel-, energie-, grondstoffen- en ecologische crisis. Steevast gaan achter deze crises keuzes en handelingen schuil waarin de verantwoordelijkheid voor de ander en voor de schepping is miskend.",Center,manifestos,1,3,1,1,2,1,1,3,1,2,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,3,0.0,0.0,0.0,0.0,0.0
,CDA,2012,"Stap voor stap naar een 'groene economie': groene investeringsmaatschappij, extra investeren in Green Deals, duurzame energie, energiezuinige woningen en gebouwen.",Center,manifestos,3,1,1,1,2,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,CDA,2012,"Er moet volop ruimte komen voor het opwekken van duurzame energie, op (inter)nationaal niveau en op kleine schaal. We moeten ook ons energieverbruik verminderen, door beter te bouwen en schoner te rijden en efficiënter te produceren. Van een ouderwetse economie die grondstoffen en goederen verbruikt, moeten we omschakelen naar een kringloopeconomie waarin grondstoffen en materialen worden bewaard en hergebruikt.",Center,manifestos,1,1,1,1,2,1,1,3,1,2,0.3333333333333333,0.6666666666666666,3,0,0.0,3,1.0,0.0,0.0,0.0,1.0
,CDA,2012,Wij kiezen voor groei die in alle opzichten duurzaam en innovatief is Wij willen Nederland sterk houden en onze wereld mooi en vruchtbaar achterlaten voor volgende generaties. Wij zijn samen verantwoordelijk voor onze leefomgeving. Onze keuzes doen er maatschappelijk toe. Wij steunen de aanjagende rol van maatschappelijke organisaties om Nederland van een wegwerpeconomie om te vormen tot een kringloopeconomie.,Center,manifestos,1,3,1,1,2,1,1,4,0,4,0.0,1.0,5,0,0.0,5,0.0,0.0,0.0,0.0,0.0
,CDA,2012,"Nederland moet de komende decennia investeren in de transitie naar een koolstofarme, duurzame economie. Op weg naar de koolstofarme en duurzame economie in 2050 zijn heldere doelstellingen nodig. Om de klimaatverandering te beperken tot minder dan 2% steunt het CDA de Europese doelstelling om de uitstoot van broeikasgassen met 80 tot 95% te verminderen ten opzichte van 1990. Investeren in hernieuwbare energie en energiebesparing is het antwoord op de uitdagingen van energiezekerheid en klimaatverandering. Kolencentrales en kernenergie zijn op de lange termijn niet meer nodig. Voor het CDA is het emissiehandelssysteem (ETS) een belangrijk instrument in de verduurzaming van de economie. Het CDA zet in op aanscherping van het emissiehandelssysteem, waarbij uitgegaan wordt van een gelijk speelveld.",Center,manifestos,3,2,2,3,2,2,1,4,1,3,0.25,0.75,7,1,0.14285714285714285,7,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
,CDA,2012,Wij gaan alles op alles zetten voor 8% duurzame energie in 2016 en 14% duurzame energie en 20% CO2 reductie in 2020. Dit is ook van belang voor energiezekerheid. Het gebruik van restwarmte van bedrijven en energiecentrales door de aanleg van warmtenetten is één van de vormen van alternatieve energievoorziening waaraan de overheid prioriteit geeft.,Center,manifestos,1,1,2,3,2,3,1,2,0,2,0.0,1.0,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,CDA,2012,Wij zijn groot voorstander van het stimuleren van decentrale energieopwekking en duurzame energieopslag. Er worden experimenten uitgevoerd rond het ruimer salderen (ook voor de meter) van decentraal opgewekte duurzame energie met het oog op het ontwikkelen van een goede algemene regeling op termijn. Energiecoöperaties kunnen hierbij een rol spelen Ook voor VVE's worden belemmeringen weggenomen.,Center,manifestos,2,1,1,1,1,1,1,4,2,2,0.5,0.5,4,0,0.0,4,0.0,0.25,0.0,0.0,0.25
,CDA,2012,Private investeringen in verduurzaming willen wij aantrekkelijker maken. Wij pleiten voor lokale en regionale fondsen voor energiebesparing. Gemeenten en provincies zorgen voor de cofinanciering en stimuleren kleinschalige energieopwekking.,Center,manifestos,3,1,1,1,1,1,1,3,0,3,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,CDA,2012,Voor nieuwbouwwoningen worden strengere normen gehanteerd voor energie-efficiency. Door middel van green deals is versterking van duurzame bouw mogelijk. Tevens wil het CDA betere energie-efficiency voor bestaande woningen bevorderen. Woningcorporaties krijgen de mogelijkheid om investeringen voor energiebesparing aan de huurder door te berekenen waarbij het voordeel van de lagere energierekening aan de huurder toevalt. De stimuleringsregeling voor duurzame energie (SDE+) wordt versterkt.,Center,manifestos,3,1,2,1,2,1,1,4,2,2,0.5,0.5,5,0,0.0,5,0.0,0.0,0.0,0.0,0.0
,CDA,2012,"De binnenvaart verzorgt 25% van ons binnenlandse transport. Deze groene wijze van vervoer ontlast onze wegen. De binnenvaart wordt gestimuleerd door het bevorderen van schonere motoren, het openhouden van (kleine) vaarwegen, het stimuleren van overslagfaciliteiten naar weg en spoor en aandacht voor ligplaatsvoorzieningen.",Center,manifestos,2,1,1,1,2,1,1,3,1,2,0.3333333333333333,0.6666666666666666,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,CDA,2012,"Wij stimuleren via de belasting ""werken"" en ""vergroenen"". Wij investeren structureel in innovatie, onderwijs en duurzaamheid.",Center,manifestos,3,1,1,1,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,CDA,2012,"Green Deal: De Green Deal helpt burgers, bedrijven, gemeenten en andere partijen bij het realiseren van duurzame initiatieven. Bijvoorbeeld voor grondstoffen en water (waaronder biodiversiteit), mobiliteit, energie en energiebesparing",Center,manifestos,1,1,1,1,2,1,1,1,0,1,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,CDA,2017,"Lokale investeringen van burgers en bedrijven in breedband, schone energie of de economie kunnen nieuwe kansen bieden.",Center,manifestos,2,1,1,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,1.0,0.0,0.0,1.0
,CDA,2017,"Internationale samenwerking draagt bij aan de veiligheid in de wereld, daar en hier. De noodzaak om bij te dragen aan stabiliteit en ontwikkeling in andere landen is nog onverminderd groot en wij willen blijvend solidair zijn met die mensen die in grote nood verkeren; de media tonen ons de gevolgen van klimaatverandering, honger, ziekte en andere humanitaire rampen.",Center,manifestos,1,2,1,1,2,1,1,3,0,3,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,CDA,2017,"In de wetenschap dat door de groei van de bevolking in Afrika, de instabiliteit en terreur in de wereld en de gevolgen van de klimaatverandering, de migratiedruk in de komende decennia alleen maar zal toenemen, zijn naast het bestrijden van de oorzaken nieuwe internationale afspraken nodig.",Center,manifestos,1,1,1,1,1,2,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,CDA,2017,"Een eerlijke economie is ook een duurzame economie, waar ondernemerschap loont en groei en bedrijvigheid de toekomst van onze kinderen versterken in plaats van belasten. Dat is wat rentmeesterschap betekent. Wij nemen afstand van de wegwerpcultuur waarin mensen, de natuur en natuurlijke hulpbronnen na gebruik worden afgedankt. Wij nemen afstand van de jachtige 24-uurseconomie, waarin alles draait om kopen en consumeren.",Center,manifestos,2,3,1,1,2,1,1,4,1,3,0.25,0.75,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,CDA,2017,"Een duurzame toekomst vraagt om een forse investering in de economie en infrastructuur van ons land. Om dat mogelijk te maken richten we een ontwikkelingsbank voor Technologie, Innovatie & Duurzaamheid op als aanjager voor de verandering. Deze bank kan geld aantrekken op de kapitaalmarkt en daarmee kunnen we onder meer alle woningen, bedrijven en gebouwen voor het jaar 2035 duurzaam isoleren, wijk voor wijk en straat voor straat. Isolatie van gebouwen is namelijk een van de meest effectieve manieren om de uitstoot van CO2 terug te dringen. De overheid, bedrijven en corporaties staan voor een gezamenlijke opdracht om deze transitie in te vullen. Een dergelijke ontwikkelingsbank kan ook fungeren als aanjager van de (kennis) economie en verschaffer van kapitaal voor vernieuwende concepten vanuit het MKB. Verbetering van het milieu én de economie gaan daarbij hand in hand.",Center,manifestos,4,1,3,1,3,2,1,8,0,8,0.0,1.0,8,0,0.0,8,0.0,0.25,0.0,0.0,0.25
,CDA,2017,"Om onze energievoorziening te verduurzamen zetten we in op energiebesparing en CO2-reductie en investeren we in de opwekking van duurzame energie. Op grond van de klimaatafspraken in Parijs wordt ook van Nederland een extra inspanning gevraagd. Er moet een geloofwaardig nationaal meerjarenplan komen om deze doelstellingen ook daadwerkelijk te behalen. We spannen ons in voor grensoverschrijdende samenwerking met andere (EU)landen, zodanig dat de gezamenlijke middelen meer verduurzaming opleveren. Wij verwelkomen lokale initiatieven voor duurzame energie. Bij windenergie verdient het de voorkeur dat de omwonenden daar zelf profijt van hebben, bijvoorbeeld door een lagere energierekening of een jaarlijkse investering in de lokale gemeenschap. Ook wanneer windmolens die met subsidie zijn neergezet na afloop van de subsidieperiode met winst worden doorverkocht, vloeit een deel van de opbrengst terug naar de samenleving. Dergelijke winsten kunnen ook via de nieuwe ontwikkelingsbank opnieuw worden geïnvesteerd in innovatieve projecten voor hernieuwbare energie. Gemeenten dienen over de bevoegdheden te beschikken om hierbij een cruciale rol te spelen, onder meer door in hun omgevingsplannen in samenwerking met betrokken partijen waaronder de netbeheerder en woningcorporaties voorwaarden te kunnen stellen aan de keuze voor de toekomstige energie infrastructuur. Teneinde het draagvlak voor hernieuwbare energie te bevorderen wil het CDA de opbrengst van de energieheffing op lokaal duurzaam opgewekte energie in de gemeente houden en niet naar de Rijksschatkist laten vloeien. De salderingsregeling blijft bestaan: de fiscale regels voor het zelf opwekken van schone energie door burgers en het MKB blijven bestaan en geven hen daarmee de ruimte om volop te participeren in de energietransitie.",Center,manifestos,3,2,3,1,2,2,1,12,3,9,0.25,0.75,12,1,0.08333333333333333,12,0.16666666666666666,0.08333333333333333,0.0,0.0,0.25
